date,ticker,model_mode,selected,weight,expected_daily_return,expected_total_return,target_confidence,signal_strength,quality_score,regime,regime_confidence,ema_timing_score,trend_persistence_score,quant_target_price,covariance_method,realized_return_1d,realized_return_5d,realized_return_10d,realized_return_20d,realized_return_30d
2022-01-03,VIST,baseline,False,0.0,-2.587432488483803e-06,-5.174737777624561e-05,0.5,0.1749113230162574,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.07649250694016008,0.05410446914725764,0.14552233461601927,0.2089551973247301,0.2854477042648902
2022-01-10,AAPL,baseline,False,0.0,-0.0002016919303028898,-0.004026118820861568,0.5,0.11289903196231761,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.016783781570778755,-0.013880012519668306,-0.07207156911640278,0.015331897045223641,-0.07038733344179937
2022-01-10,MSFT,baseline,False,0.0,-7.874307818689084e-05,-0.0015736840304012567,0.5,0.1128666666332399,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0022592738647575494,-0.03697456175709479,-0.0820313732794109,-0.030896973285781004,-0.10818723132523123
2022-01-10,NVDA,baseline,False,0.0,-5.8251061651224404e-05,-0.0011643767529230242,0.5,0.1127756465940895,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.015218971631390854,-0.05463502778986118,-0.18525548482819,-0.08364962951840627,-0.1829562247472084
2022-01-10,AMZN,baseline,False,0.0,-1.2975500201129249e-05,-0.00025947801742898235,0.5,0.1128957954060747,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.024002125643924677,-0.015905383900023717,-0.1331384826402282,-0.00044892133208784823,-0.10316062917397151
2022-01-10,GOOGL,baseline,False,0.0,0.00010974303859964478,0.002197150550986793,0.5,0.11288425897606928,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.007690933074995465,-0.01926518544992628,-0.0846220511707727,0.0052607637190955625,-0.07991301347162205
2022-01-10,META,baseline,False,0.0,-0.00012001761755452093,-0.0023976175174541536,0.5,0.11285135583816552,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.019203181187918528,-0.030237489579261756,-0.08510382785507764,-0.32886278001577274,-0.3950986298112835
2022-01-10,TSLA,baseline,True,0.08990054294547085,9.286090158298366e-06,0.00018573818805989184,0.5,0.2427226833503045,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.005935024657598653,-0.02609346387607281,-0.13204551644941653,-0.1286432212109686,-0.2779269066333768
2022-01-10,SPY,baseline,False,0.0,4.2296407729396445e-05,0.000846268148223972,0.5,0.11305883076748098,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.009108268663244656,-0.01937663926022004,-0.06667957271326974,-0.03129902046908606,-0.09357478173353428
2022-01-10,QQQ,baseline,False,0.0,-0.0001755544838554673,-0.003505240158863665,0.5,0.11290686014594212,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.015022025710203613,-0.02515060884220588,-0.09207861237222859,-0.05522083355679652,-0.1333560650266663
2022-01-10,AVGO,baseline,False,0.0,6.099545948913431e-05,0.0012206163333072784,0.5,0.11284775073351647,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.00143281441635712,-0.0698210078192203,-0.14009272178055399,-0.03371114901079553,-0.09010560918809207
2022-01-10,AMD,baseline,False,0.0,-0.00013083361797450735,-0.0026134225983796,0.5,0.11278187331923194,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.04022725423177076,-0.0005303585168087155,-0.15810608141350024,-0.028560638427734375,-0.1684848323012843
2022-01-10,NFLX,baseline,False,0.0,-0.00010333597060863627,-0.0020646917882227722,0.5,0.11286369353374263,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0018338246238440714,-0.05381122064375499,-0.3212559437483906,-0.2525145839651709,-0.3193294810202826
2022-01-10,COST,baseline,False,0.0,0.00018479994062354358,0.003702494706214976,0.5,0.11284612761405029,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.006225986083089996,-0.05923280877372161,-0.07995370363289778,0.004529754580548495,-0.04537389857599139
2022-01-10,ADBE,baseline,False,0.0,9.782887168118136e-05,0.001958396894158998,0.5,0.0,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.007721121705952516,-0.023752904604989356,-0.04394959419973932,-0.027613523494930292,-0.18329118108589249
2022-01-10,PEP,baseline,True,0.14243536409928842,0.00016578200441303985,0.0033208671839688453,0.5,0.7637068511702247,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0004593318705617966,-0.0012056695027029551,-0.016248503535663872,-0.012344226440186734,-0.042946522398670806
2022-01-10,CSCO,baseline,True,0.1443436081498974,0.0006442289088682,0.012963739689555887,0.5,1.0,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.008896784855639384,-0.033807831816648704,-0.09236491608961817,-0.10482043957012277,-0.11937885966591344
2022-01-10,INTC,baseline,True,0.12332048480534333,0.0013991046868303888,0.028357158393073956,0.5,0.9694649999909104,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.01267887655401756,-0.008150711291462609,-0.07625428643878895,-0.11592098926481575,-0.19126965646995742
2022-01-10,AMAT,baseline,False,0.0,-8.658218851367967e-05,-0.0017302201796107752,0.5,0.22220854811247495,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.019118929610048685,0.018517309581344676,-0.11096992613885004,-0.07246471424068679,-0.14526369583201149
2022-01-10,QCOM,baseline,False,0.0,-0.00023882859414099347,-0.004765749968294597,0.5,0.11281385734330257,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.03183438030868824,-0.0045636247710078015,-0.07919632851508407,-0.006066320026278271,-0.10051201188093117
2022-01-10,TXN,baseline,False,0.0,6.0845132079384855e-05,0.0012176063031650308,0.5,0.11286521948489975,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.00918229456784303,-0.0037167026104988343,-0.04919107821238322,-0.05646043644505261,-0.09466553721385496
2022-01-10,CCJ,baseline,False,0.0,-3.345595551126877e-05,-0.0006689064857274829,0.5,0.11277790963778184,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.011182805543304752,-0.07182796027070737,-0.13935482886529738,-0.14666666010374663,-0.11698921777868787
2022-01-10,YPF,baseline,False,0.0,-0.00011559282720461641,-0.0023093195806540567,0.5,0.11278065473428747,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.046035821689492495,0.06649615978410384,0.005115084523652724,0.03580565264218705,0.13554986183003392
2022-01-10,VIST,baseline,False,0.0,-2.8153651537581537e-06,-5.6305797107802924e-05,0.5,0.2137953962428816,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.056637113172191667,0.08672562174289622,0.021238917439571958,0.1716813758971396,0.3982300817737734
2022-01-18,AAPL,baseline,False,0.0,-0.00010087511173675952,-0.0020155700046726732,0.5,0.00019610947342303786,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.021024777738847034,-0.05901062480786101,0.028327429164577644,0.017608893878898302,-0.019081304092653406
2022-01-18,MSFT,baseline,False,0.0,-4.451698731241393e-05,-0.0008899633119928696,0.5,0.00012878032223764021,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0022467956038150216,-0.04678673037393988,0.02018838920324062,-0.0072030157599370925,-0.008128172822364332
2022-01-18,NVDA,baseline,False,0.0,-1.644889515537395e-05,-0.0003289265006123365,0.5,2.0683782123834846e-05,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.03227427118266657,-0.13816934292895944,-0.04883601882445532,0.022854532837647046,-0.06497319123292644
2022-01-18,AMZN,baseline,False,0.0,7.755878651334995e-05,0.0015523191817232718,0.5,0.000206492692207818,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.016477101806013472,-0.11912787329820584,-0.04860383048497152,-0.015146209482125306,-0.043198454663197605
2022-01-18,GOOGL,baseline,False,0.0,-0.00010792935472924412,-0.00215637526551693,0.5,0.0001424492026321579,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.006481714709184017,-0.0666407113841776,0.012103090342895806,0.0044890670852424375,-0.010489113086679658
2022-01-18,META,baseline,False,0.0,4.547407883816482e-06,9.095208677778466e-05,0.5,0.0001240067181910624,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.004526174662994986,-0.05657708736545386,0.0026717149766539716,-0.30535909401303907,-0.345874572991305
2022-01-18,TSLA,baseline,False,0.0,4.667304521487138e-05,0.0009338749111245104,0.5,0.07624654240808355,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0338278969185718,-0.10879078088440064,-0.09632125041433759,-0.10488012660363433,-0.14616063711201854
2022-01-18,SPY,baseline,False,0.0,-0.00017490082811131167,-0.0034922105000637638,0.5,0.00033949406398055607,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.010383557878106742,-0.048237616343714707,-0.00775477689122217,-0.022760595748276713,-0.04074563732796799
2022-01-18,QQQ,baseline,False,0.0,3.7130534930884695e-05,0.0007428727055440731,0.5,0.00017028716380665726,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.010983610688754308,-0.06865471131959644,-0.01357441356092337,-0.038915081325580525,-0.0629604300116734
2022-01-18,AVGO,baseline,False,0.0,-0.00012023156822088954,-0.0024018867750537076,0.5,0.0001053762606986664,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.023918724545962,-0.07554644272989164,0.02583983883186103,0.043233720342327864,0.013828550090192904
2022-01-18,AMD,baseline,False,0.0,-0.00017496107277884616,-0.00349341139502235,0.5,3.044109844151165e-05,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.027741898025528955,-0.15765933886981554,-0.11483358400326438,-0.07928440866955566,-0.1034639176402391
2022-01-18,NFLX,baseline,False,0.0,8.696255602824898e-05,0.0017406887429354256,0.5,0.00011030774685737786,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.009905964877901408,-0.2826547185294208,-0.10507048526711393,-0.20231016206040242,-0.25601023904140874
2022-01-18,COST,baseline,False,0.0,0.00015939013115555875,0.0031926342331320967,0.5,0.00012732993662558883,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0042821650716642345,-0.022025528794394678,0.041674341862148134,0.05296366340488046,0.08181201892468737
2022-01-18,ADBE,baseline,False,0.0,6.206844240499983e-05,0.0012421010941614519,0.5,7.110782249457445e-05,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.006311586988885232,-0.020688091867334002,0.044103230663630866,-0.0659212706688006,-0.08212886580838885
2022-01-18,PEP,baseline,False,0.0,-0.000105344949199949,-0.0021047917800641747,0.5,0.8873245812519404,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.007185559621505577,-0.01506099261243421,-0.009312544915229815,-0.045987581577635606,-0.05426536029590612
2022-01-18,CSCO,baseline,False,0.0,-0.00018907719080843235,-0.0037747589808841964,0.5,0.00019745357227898697,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.013895831620934662,-0.060606043188146885,-0.07299515559628478,-0.09141133645266108,-0.05993634762755906
2022-01-18,INTC,baseline,False,0.0,8.77722144285654e-05,0.001756908812428959,0.5,0.00012532213582694084,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.02081810490487468,-0.06866322930573687,-0.10609930125416189,-0.11541270797188852,-0.10756025511659517
2022-01-18,AMAT,baseline,False,0.0,-3.032370210632137e-05,-0.0006062993637966363,0.5,0.0,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.06097396461615423,-0.1271330732448912,-0.0902467835712637,-0.08217382661004213,-0.12588611090663904
2022-01-18,QCOM,baseline,False,0.0,-0.00020136981006604727,-0.00401970103995819,0.5,0.1259607073291189,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.03572626281920421,-0.0749748608763745,-0.009672345530781223,-0.03276305820392811,-0.05372917688447876
2022-01-18,TXN,baseline,False,0.0,-1.6016641174611142e-06,-3.203279494123912e-05,0.5,0.00016160474733949986,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.02183451697494254,-0.045644020853343736,-0.005431234912189997,-0.08838051743602116,-0.06682023676403837
2022-01-18,CCJ,baseline,False,0.0,-0.00017462119490467199,-0.00348663637696367,0.5,0.1276231094436654,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.011121398144886996,-0.07275253477177002,-0.062094539264380355,0.01807226093731429,0.16172380831588096
2022-01-18,YPF,baseline,True,0.24526165068081693,0.00016469099474406045,0.0032989783842665155,0.5,0.582924787614993,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.01918463363126699,-0.05755395806851915,0.04796158407816753,-0.007194294786443289,0.12230209657404512
2022-01-18,VIST,baseline,True,0.25473834931918304,0.0024645235110761937,0.05046175174747747,0.5,1.0,0.5,neutral,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.006514651909255154,-0.0602605689909993,0.05537461888944617,0.12214983978970073,0.4250814642131764
2022-01-25,AAPL,baseline,False,0.0,-4.71670459999499e-05,-0.0009429183408561359,0.5,0.01281742116568576,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0005632515870458432,0.09281513296003507,0.09419203383864261,0.0018150491121387002,0.0198397683888083
2022-01-25,MSFT,baseline,False,0.0,-1.2163335719335783e-05,-0.0002432386065575054,0.5,0.012645643044570148,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.028493193867922484,0.0702624708565529,0.05570386449513598,-0.028493193867922484,3.4697098560965145e-05
2022-01-25,NVDA,baseline,False,0.0,6.783980094491769e-05,0.0013576708002567273,0.5,0.012404720697171401,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.02006808664065618,0.10365531020688712,0.12470885463814074,0.0028220626689297035,0.030908464094742127
2022-01-25,AMZN,baseline,False,0.0,-5.3075390059824124e-05,-0.001060972742167543,0.5,0.01266676479484742,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.007954330670553511,0.0800616124355007,0.15306892583290255,0.03458205591772168,-0.005050401553412964
2022-01-25,GOOGL,baseline,False,0.0,3.8136045397230212e-06,7.62748541376368e-05,0.5,0.012691949923170293,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.018103786934961397,0.08436601283933332,0.0981920254959483,0.005144364363565357,0.051089145902083244
2022-01-25,META,baseline,False,0.0,2.1524450984871656e-05,0.0004305770584458468,0.5,0.012608099227322618,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.01839076836888298,0.06280195397910493,-0.2664334594265664,-0.33883058143028466,-0.3386639878844755
2022-01-25,TSLA,baseline,False,0.0,-0.00014763663889439855,-0.0029485950944193595,0.5,0.01236600641713122,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.02069905258271132,0.01399169824840607,0.003919900528112974,-0.16807493128809736,-0.06471035830873473
2022-01-25,SPY,baseline,False,0.0,3.3665008201138706e-05,0.000673515540751568,0.5,0.01299854881926985,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0025087953939929575,0.042534607531949264,0.03790825873921877,-0.028816693853419673,-0.016249677857522293
2022-01-25,QQQ,baseline,False,0.0,-8.190544261343728e-05,-0.0016368348631476959,0.5,0.01266022828619213,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.001564654893406403,0.05914057699987363,0.04059578209930104,-0.045463685751789495,-0.02932397075349269
2022-01-25,AVGO,baseline,False,0.0,-0.00012894556075535073,-0.002575754535945829,0.5,0.012573610667662369,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.04302243368166048,0.10967157924205972,0.12371284144731964,0.05813081695966904,0.11772190861981291
2022-01-25,AMD,baseline,True,0.10015379294616884,0.00010581905993691074,0.0021185101081195867,0.5,0.012415025476928769,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0037793411259388066,0.050841371956437564,0.1538738315193755,-0.01232786062311686,-0.0007198254624063427
2022-01-25,NFLX,baseline,False,0.0,5.776329097367431e-05,0.0011558999928231728,0.5,0.012269817927580993,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.01833953118428233,0.24755754007087627,0.10127729171264743,0.0028382756509826024,-0.0208230093654872
2022-01-25,COST,baseline,False,0.0,9.808721116850259e-05,0.001963573308832345,0.5,0.012717159184950363,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.01288442512804,0.06513449229202917,0.09182522504252022,0.03758485327689298,0.10544292365196672
2022-01-25,ADBE,baseline,False,0.0,-3.8575206055941674e-05,-0.0007712214577078047,0.5,0.0,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.003799338911265715,0.0661600476752171,0.017087039141137073,-0.1457471133747572,-0.10313893614261138
2022-01-25,PEP,baseline,False,0.0,-0.0002009715964916641,-0.004011767154802781,0.5,0.013477586024226147,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.010563777269052554,0.005836348904945332,0.003968763564283551,-0.02713898678574944,-0.08135871798383787
2022-01-25,CSCO,baseline,False,0.0,6.0855440491925636e-05,0.0012178127099096159,0.5,0.012792498817330085,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.013901243464841007,-0.013188409738321694,-0.01372305202972346,-0.02976300063227022,-0.0033862491416761786
2022-01-25,INTC,baseline,False,0.0,-1.8721813177504763e-05,-0.0003743696748358394,0.5,0.012785492724474668,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.013529384837431158,-0.0401960634717754,-0.042941149543313406,-0.1245097740023744,-0.066078410429113
2022-01-25,AMAT,baseline,False,0.0,-0.00010098499965476903,-0.0020177635522810045,0.5,0.012395250455380655,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.01947512016625752,0.04225877799122557,0.043311484088419006,-0.038574364019228424,-0.03285969016822987
2022-01-25,QCOM,baseline,False,0.0,-1.6969831981018875e-06,-3.393911681415229e-05,0.5,0.012507807695794433,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.00936840785946158,0.07059539528564729,0.07941976205511225,-0.023148999103655643,-0.05040795703670897
2022-01-25,TXN,baseline,False,0.0,-0.00011829041899304487,-0.0023631516674197384,0.5,0.012725339759203692,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.025120688368191146,0.042136044431879904,-0.007645445963003983,-0.04782712694362945,-0.008622671545806648
2022-01-25,CCJ,baseline,True,0.09984620705383115,0.00010603747826993535,0.0021228872751029026,0.5,0.012434924653755437,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.036481735826402906,0.011494229865342653,-0.008495755839551311,0.025987029076247614,0.3518240343654462
2022-01-25,YPF,baseline,False,0.0,-6.516112244423625e-05,-0.001302416029547393,0.5,0.18451636134309246,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.00508905358442302,0.11195923952361175,0.030534382172842545,0.12977098773539653,0.1832061110381431
2022-01-25,VIST,baseline,False,0.0,0.00010061377206864576,0.0020141999979057523,0.5,1.0,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.017331006059468024,0.12305026698335708,0.14731367546661245,0.36915080095007125,0.4159445586310129
2022-02-01,AAPL,baseline,False,0.0,-0.00018034955130700548,-0.0036008177757802518,0.5,0.3871275244400283,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.007044245594408194,0.001259957734002004,-0.010423270819866493,-0.04610276057281326,-0.08602029792084254
2022-02-01,MSFT,baseline,False,0.0,-8.855995635012709e-05,-0.0017697097739929335,0.5,0.38714715138034655,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.015222119253788025,-0.013602837395358947,-0.026849359640889636,-0.027756208877970034,-0.04654098543427154
2022-02-01,NVDA,baseline,False,0.0,-4.6473491251907074e-05,-0.0009290595802157187,0.5,0.38705798087827015,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.02451498009507791,0.019076195472032875,0.07537139029749618,-0.01696571014866144,-0.005763462762808147
2022-02-01,AMZN,baseline,False,0.0,-1.0738925031705426e-05,-0.00021475659038816541,0.5,0.38712645766179865,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0038427158906232384,0.06759550803103997,0.03516686536577196,0.005681519428998083,0.012636173141014506
2022-02-01,GOOGL,baseline,False,0.0,0.00012180962991636209,0.002439013801112333,0.5,0.3871539373413933,0.5,risk_off,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.07523759131422758,0.012750319073919103,-0.0075229720473177775,-0.02232203778957076,-0.03170130889869527
