date,ticker,selected,weight,expected_daily_return,expected_total_return,target_price,current_price,target_confidence,signal_strength,quality_score,regime,timing_model,target_model,model_mode,gate_decision,gate_reason,cash_weight,regime_confidence,ema_timing_score,trend_persistence_score,quant_target_price,black_litterman_return,covariance_method,realized_return_1d,realized_return_5d,realized_return_10d,realized_return_20d,realized_return_30d,final_expected_daily_return,constant_penalty_proxy,signal_strength_adjusted_proxy,raw_daily_return_proxy,scaling_final_proxy,ablation_variant,ablation_score,ablation_weight,variant,scale_factor,cash_weight_variant,variant_variant,risk_control_reason,controlled_weight
2022-01-18,VIST,True,0.254738349319183,0.0024645235110761,0.0504617517474774,6.904081754715925,6.139999866485596,0.5,1.0,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0065146519092551,-0.0602605689909993,0.0553746188894461,0.1221498397897007,0.4250814642131764,0.0024645235110761,0.0047346330260955,0.0047346330260955,0.0058816330260955,0.0024645235110761,raw_target_return_only,0.0058816330260955,0.2499999999999999,raw_target_with_baseline_cash_floor,0.5000000000000001,0.5,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.12499999999999997
2022-01-18,VIST,True,0.254738349319183,0.0024645235110761,0.0504617517474774,6.904081754715925,6.139999866485596,0.5,1.0,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0065146519092551,-0.0602605689909993,0.0553746188894461,0.1221498397897007,0.4250814642131764,0.0024645235110761,0.0047346330260955,0.0047346330260955,0.0058816330260955,0.0024645235110761,raw_target_return_only,0.0058816330260955,0.2499999999999999,raw_target_with_baseline_cash_floor,0.5000000000000001,0.5,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.12499999999999997
2022-01-25,VIST,False,0.0,0.0001006137720686,0.0020141999979057,6.44207534766055,5.769999980926514,0.5,1.0,0.5,risk_off,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,0.8,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.017331006059468,0.123050266983357,0.1473136754666124,0.3691508009500712,0.4159445586310129,0.0001006137720686,0.0043771355741173,0.0043771355741173,0.0055241355741173,0.0001006137720686,raw_target_return_only,0.0055241355741173,0.0999999999999999,raw_target_with_baseline_cash_floor,0.5000000000000001,0.8,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.04999999999999996
2022-01-25,VIST,False,0.0,0.0001006137720686,0.0020141999979057,6.44207534766055,5.769999980926514,0.5,1.0,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.8,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.017331006059468,0.123050266983357,0.1473136754666124,0.3691508009500712,0.4159445586310129,0.0001006137720686,0.0043771355741173,0.0043771355741173,0.0055241355741173,0.0001006137720686,raw_target_return_only,0.0055241355741173,0.0999999999999999,raw_target_with_baseline_cash_floor,0.5000000000000001,0.8,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.04999999999999996
2022-01-25,YPF,False,0.0,-6.516112244423625e-05,-0.0013024160295473,4.251722343472103,3.930000066757202,0.5,0.1845163613430924,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.8,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.005089053584423,0.1119592395236117,0.0305343821728425,0.1297709877353965,0.1832061110381431,-6.516112244423625e-05,0.0027949850277444,9.507197487430448e-05,0.0039419850277444,-6.516112244423625e-05,raw_target_return_only,0.0039419850277444,0.0999999999999999,raw_target_with_baseline_cash_floor,0.5000000000000001,0.8,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.04999999999999996
2022-01-25,YPF,False,0.0,-6.516112244423625e-05,-0.0013024160295473,4.251722343472103,3.930000066757202,0.5,0.1845163613430924,0.5,risk_off,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,0.8,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.005089053584423,0.1119592395236117,0.0305343821728425,0.1297709877353965,0.1832061110381431,-6.516112244423625e-05,0.0027949850277444,9.507197487430448e-05,0.0039419850277444,-6.516112244423625e-05,raw_target_return_only,0.0039419850277444,0.0999999999999999,raw_target_with_baseline_cash_floor,0.5000000000000001,0.8,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.04999999999999996
2022-02-01,VIST,True,0.1316605062239404,0.0025953362717647,0.0532066724740927,7.395632776890051,6.480000019073486,0.5,1.0,0.5,risk_off,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0138889123955217,0.0216049176039374,0.0632715812045214,0.3503086380007572,0.1543209872000865,0.0025953362717647,0.0054833414044808,0.0054833414044808,0.0066303414044808,0.0025953362717647,raw_target_return_only,0.0066303414044808,0.2499999999999999,raw_target_with_baseline_cash_floor,0.5000000000000001,0.5,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.12499999999999997
2022-02-01,VIST,True,0.1316605062239404,0.0025953362717647,0.0532066724740927,7.395632776890051,6.480000019073486,0.5,1.0,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0138889123955217,0.0216049176039374,0.0632715812045214,0.3503086380007572,0.1543209872000865,0.0025953362717647,0.0054833414044808,0.0054833414044808,0.0066303414044808,0.0025953362717647,raw_target_return_only,0.0066303414044808,0.2499999999999999,raw_target_with_baseline_cash_floor,0.5000000000000001,0.5,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.12499999999999997
2022-02-01,YPF,True,0.0538124560891184,0.0005170021945173,0.010390987115002,4.851652193193635,4.369999885559082,0.5,0.8031255187011255,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0137299643823365,-0.0732264767057949,-0.0526315846903188,0.0709382038667676,-0.0137299643823365,0.0005170021945173,0.00409450499507,0.0025408466154483,0.00524150499507,0.0005170021945173,raw_target_return_only,0.00524150499507,0.2499999999999999,raw_target_with_baseline_cash_floor,0.5000000000000001,0.5,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.12499999999999997
2022-02-01,YPF,True,0.0538124560891184,0.0005170021945173,0.010390987115002,4.851652193193635,4.369999885559082,0.5,0.8031255187011255,0.5,risk_off,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0137299643823365,-0.0732264767057949,-0.0526315846903188,0.0709382038667676,-0.0137299643823365,0.0005170021945173,0.00409450499507,0.0025408466154483,0.00524150499507,0.0005170021945173,raw_target_return_only,0.00524150499507,0.2499999999999999,raw_target_with_baseline_cash_floor,0.5000000000000001,0.5,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.12499999999999997
2022-02-08,VIST,True,0.1367222007012172,0.0033994064148868,0.070229198650459,7.498311830155299,6.619999885559082,0.5,0.9895009629274988,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,bearish_spy_or_negative_market_momentum,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0181268712437367,0.0407854963132996,0.1933535093558764,0.2341390056691761,0.3882174832707226,0.0033994064148868,0.0051015690238982,0.004984533746119,0.0062485690238982,0.0033994064148868,raw_target_return_only,0.0062485690238982,0.2499999999999999,raw_target_with_baseline_cash_floor,0.5000000000000001,0.5,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.12499999999999997
2022-02-08,VIST,True,0.1367222007012172,0.0033994064148868,0.070229198650459,7.498311830155299,6.619999885559082,0.5,0.9895009629274988,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0181268712437367,0.0407854963132996,0.1933535093558764,0.2341390056691761,0.3882174832707226,0.0033994064148868,0.0051015690238982,0.004984533746119,0.0062485690238982,0.0033994064148868,raw_target_return_only,0.0062485690238982,0.2499999999999999,raw_target_with_baseline_cash_floor,0.5000000000000001,0.5,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.12499999999999997
2022-02-08,YPF,False,0.0,-2.224209348680541e-05,-0.000444747887241,4.443934888128719,4.050000190734863,0.5,0.3542655099640135,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0049382666628676,0.0222221411141223,0.0962962587947016,0.1481481176235943,0.1481481176235943,-2.224209348680541e-05,0.0035049514768468,0.0004049903446032,0.0046519514768468,-2.224209348680541e-05,raw_target_return_only,0.0046519514768468,0.2499999999999999,raw_target_with_baseline_cash_floor,0.5000000000000001,0.5,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.12499999999999997
2022-02-08,YPF,False,0.0,-2.224209348680541e-05,-0.000444747887241,4.443934888128719,4.050000190734863,0.5,0.3542655099640135,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,bearish_spy_or_negative_market_momentum,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0049382666628676,0.0222221411141223,0.0962962587947016,0.1481481176235943,0.1481481176235943,-2.224209348680541e-05,0.0035049514768468,0.0004049903446032,0.0046519514768468,-2.224209348680541e-05,raw_target_return_only,0.0046519514768468,0.2499999999999999,raw_target_with_baseline_cash_floor,0.5000000000000001,0.5,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.12499999999999997
2022-02-15,VIST,True,0.121769664725284,0.0010392967754574,0.0209924471057101,7.718394359095762,6.889999866485596,0.5,0.7560006511776265,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0449927356729635,0.1465892958568386,0.2699564832449177,0.0856313735879408,0.307692366252192,0.0010392967754574,0.0045459079703234,0.0024777838956807,0.0056929079703234,0.0010392967754574,raw_target_return_only,0.0056929079703234,0.2499999999999999,raw_target_with_baseline_cash_floor,0.5000000000000001,0.5,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.12499999999999997
2022-02-15,VIST,True,0.121769664725284,0.0010392967754574,0.0209924471057101,7.718394359095762,6.889999866485596,0.5,0.7560006511776265,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0449927356729635,0.1465892958568386,0.2699564832449177,0.0856313735879408,0.307692366252192,0.0010392967754574,0.0045459079703234,0.0024777838956807,0.0056929079703234,0.0010392967754574,raw_target_return_only,0.0056929079703234,0.2499999999999999,raw_target_with_baseline_cash_floor,0.5000000000000001,0.5,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.12499999999999997
2022-02-15,NVDA,False,0.0,-0.0001026160167105,-0.0020503208565949,29.256388858109,26.4950008392334,0.5,0.320840110916902,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0006038437375075,-0.1550481818781944,-0.0858653124671775,-0.0754482161161631,0.0451028366473829,-0.0001026160167105,0.0038224019587185,0.0003644078784412,0.0049694019587185,-0.0001026160167105,raw_target_return_only,0.0049694019587185,0.2499999999999999,raw_target_with_baseline_cash_floor,0.5000000000000001,0.5,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.12499999999999997
2022-02-15,NVDA,False,0.0,-0.0001026160167105,-0.0020503208565949,29.256388858109,26.4950008392334,0.5,0.320840110916902,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,weak_market_breadth,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0006038437375075,-0.1550481818781944,-0.0858653124671775,-0.0754482161161631,0.0451028366473829,-0.0001026160167105,0.0038224019587185,0.0003644078784412,0.0049694019587185,-0.0001026160167105,raw_target_return_only,0.0049694019587185,0.2499999999999999,raw_target_with_baseline_cash_floor,0.5000000000000001,0.5,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.12499999999999997
2022-02-23,VIST,True,0.183479989261045,0.0048786864451249,0.10223119483528,9.036674360456116,7.900000095367432,0.5,1.0,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0354430641048399,0.1075949233381667,0.0341772123629267,0.16329107208142,0.1569620548083865,0.0048786864451249,0.0055970621911918,0.0055970621911918,0.0067440621911918,0.0048786864451249,raw_target_return_only,0.0067440621911918,0.2499999999999999,raw_target_with_baseline_cash_floor,0.5000000000000001,0.5,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.12499999999999997
2022-02-23,VIST,True,0.183479989261045,0.0048786864451249,0.10223119483528,9.036674360456116,7.900000095367432,0.5,1.0,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0354430641048399,0.1075949233381667,0.0341772123629267,0.16329107208142,0.1569620548083865,0.0048786864451249,0.0055970621911918,0.0055970621911918,0.0067440621911918,0.0048786864451249,raw_target_return_only,0.0067440621911918,0.2499999999999999,raw_target_with_baseline_cash_floor,0.5000000000000001,0.5,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.12499999999999997
2022-02-23,YPF,True,0.1446135376105058,0.0012371802024563,0.0250365910240049,4.962279573967576,4.440000057220459,0.5,0.8725548801649202,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.029279304676924,0.0540540018074706,0.0472973052794141,0.0472973052794141,0.1418919158382425,0.0012371802024563,0.0044290303753429,0.0032878749015442,0.0055760303753429,0.0012371802024563,raw_target_return_only,0.0055760303753429,0.2499999999999999,raw_target_with_baseline_cash_floor,0.5000000000000001,0.5,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.12499999999999997
2022-02-23,YPF,True,0.1446135376105058,0.0012371802024563,0.0250365910240049,4.962279573967576,4.440000057220459,0.5,0.8725548801649202,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.029279304676924,0.0540540018074706,0.0472973052794141,0.0472973052794141,0.1418919158382425,0.0012371802024563,0.0044290303753429,0.0032878749015442,0.0055760303753429,0.0012371802024563,raw_target_return_only,0.0055760303753429,0.2499999999999999,raw_target_with_baseline_cash_floor,0.5000000000000001,0.5,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.12499999999999997
2022-03-02,CCJ,True,0.101974685449495,0.0030887871550987,0.0636224982068087,28.748217382694143,25.06999969482422,0.5,0.8097303512245929,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,bearish_spy_or_negative_market_momentum,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0207419411285844,0.0789788418962409,-0.0107698628261018,0.1196649396297901,0.2600718203881649,0.0030887871550987,0.0057216749449706,0.0036137520078823,0.0068686749449706,0.0030887871550987,raw_target_return_only,0.0068686749449706,0.2499999999999999,raw_target_with_baseline_cash_floor,0.5000000000000002,0.5,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.125
2022-03-02,CCJ,True,0.101974685449495,0.0030887871550987,0.0636224982068087,28.748217382694143,25.06999969482422,0.5,0.8097303512245929,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0207419411285844,0.0789788418962409,-0.0107698628261018,0.1196649396297901,0.2600718203881649,0.0030887871550987,0.0057216749449706,0.0036137520078823,0.0068686749449706,0.0030887871550987,raw_target_return_only,0.0068686749449706,0.2499999999999999,raw_target_with_baseline_cash_floor,0.5000000000000002,0.5,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.125
2022-03-02,VIST,True,0.1736627802832945,0.0093108074836275,0.2036451555094283,10.00499493991301,8.75,0.5,1.0,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0491428920200892,-0.0662857055664062,-0.1451428549630301,0.0297143118722098,0.0377142769949776,0.0093108074836275,0.005577043647784,0.005577043647784,0.006724043647784,0.0093108074836275,raw_target_return_only,0.006724043647784,0.2499999999999999,raw_target_with_baseline_cash_floor,0.5000000000000002,0.5,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.125
2022-03-02,VIST,True,0.1736627802832945,0.0093108074836275,0.2036451555094283,10.00499493991301,8.75,0.5,1.0,0.5,neutral,ema,basic,regime_gated_full_quant,fallback_baseline,bearish_spy_or_negative_market_momentum,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0491428920200892,-0.0662857055664062,-0.1451428549630301,0.0297143118722098,0.0377142769949776,0.0093108074836275,0.005577043647784,0.005577043647784,0.006724043647784,0.0093108074836275,raw_target_return_only,0.006724043647784,0.2499999999999999,raw_target_with_baseline_cash_floor,0.5000000000000002,0.5,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.125
2022-03-09,CCJ,True,0.112163400806989,0.0040652516668597,0.0845229546286889,31.06329122392898,27.049999237060547,0.5,1.0,0.5,risk_off,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0173752766713275,-0.0831792999430968,0.0735675317779804,0.0439926272688107,0.0458410984636148,0.0040652516668597,0.0057939675493679,0.0057939675493679,0.0069409675493679,0.0040652516668597,raw_target_return_only,0.0069409675493679,0.2499999999999999,raw_target_with_baseline_cash_floor,0.5000000000000002,0.5,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.125
2022-03-09,CCJ,True,0.112163400806989,0.0040652516668597,0.0845229546286889,31.06329122392898,27.049999237060547,0.5,1.0,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0173752766713275,-0.0831792999430968,0.0735675317779804,0.0439926272688107,0.0458410984636148,0.0040652516668597,0.0057939675493679,0.0057939675493679,0.0069409675493679,0.0040652516668597,raw_target_return_only,0.0069409675493679,0.2499999999999999,raw_target_with_baseline_cash_floor,0.5000000000000002,0.5,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.125
2022-03-09,VIST,True,0.1227708796447626,0.0018223756436664,0.0370854662061757,9.352444639335497,8.170000076293945,0.5,0.9133947567440932,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0403916671510911,-0.0844553305724636,0.1248469393591542,0.1187270817589536,0.1077111513125104,0.0018223756436664,0.0056343322932559,0.0046202964367582,0.0067813322932559,0.0018223756436664,raw_target_return_only,0.0067813322932559,0.2499999999999999,raw_target_with_baseline_cash_floor,0.5000000000000002,0.5,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.125
2022-03-09,VIST,True,0.1227708796447626,0.0018223756436664,0.0370854662061757,9.352444639335497,8.170000076293945,0.5,0.9133947567440932,0.5,risk_off,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0403916671510911,-0.0844553305724636,0.1248469393591542,0.1187270817589536,0.1077111513125104,0.0018223756436664,0.0056343322932559,0.0046202964367582,0.0067813322932559,0.0018223756436664,raw_target_return_only,0.0067813322932559,0.2499999999999999,raw_target_with_baseline_cash_floor,0.5000000000000002,0.5,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.125
2022-03-16,CCJ,False,0.0,-2.7941384914818928e-06,-5.588128648437163e-05,28.041186390031896,24.799999237060547,0.5,0.4655283899985484,0.5,risk_off,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0935484545784135,0.1709678148751972,0.1318548612242318,0.2737903679198716,0.0641129113508935,-2.7941384914818928e-06,0.0050134353835174,0.0009966409456763,0.0061604353835174,-2.7941384914818928e-06,raw_target_return_only,0.0061604353835174,0.2499999999999999,raw_target_with_baseline_cash_floor,0.5000000000000001,0.5,raw_target_with_baseline_cash_floor,baseline_cash_floor,0.12499999999999997
