date,realized_portfolio_return_1d,cash_weight,selected_count,turnover,max_weight,portfolio_expected_return,portfolio_expected_volatility,portfolio_expected_sharpe,timing_model,target_model,model_mode,gate_decision,gate_reason,realized_portfolio_return_5d,realized_portfolio_return_10d,realized_portfolio_return_20d
2023-01-03,-0.0034783959129611464,0.5,4,1.0,0.25,0.0024020733926868295,0.03305226594720026,0.07267499894028599,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,0.050209992180554414,0.09175068093880412,0.11543006523201946
2023-01-10,0.0035168479896643587,0.5,4,0.6666666666666666,0.1781515947482653,0.0025208857503132404,0.02254506691494752,0.11181540333516941,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.020583065996797396,0.04810205832936346,0.03974090380713312
2023-01-18,-0.002408330544474183,0.8,4,0.8571428571428571,0.07500000000000001,0.0021973444484003645,0.023385767951777825,0.09396075651359222,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.009706342943955473,0.014779044642810739,0.015537194479518221
2023-01-25,-0.0018912686010487973,0.5,4,0.8571428571428571,0.1723921638853239,0.003312600935963513,0.026217165017485295,0.126352370050469,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.0017184409238146462,-0.005325950419277109,-0.002070479885951104
2023-02-01,0.008396630839092062,0.5,4,0.6666666666666666,0.16536160135138286,0.0028433272957730828,0.026482782852050947,0.10736512517047968,trend_persistence,quant,regime_gated_full_quant,allow_full_quant,risk_on_with_sufficient_confidence,-0.014456458877718074,0.00023003983909447405,-0.027318762369679343
2023-02-08,0.0013479825819371653,0.5,4,0.8571428571428571,0.17053057221792323,0.002302509941782578,0.03358337389437293,0.06856100727176717,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.009831290523905894,0.001996450945427648,-0.016088530404041693
2023-02-15,-0.01825731058811831,0.5,3,0.6,0.1875,0.0018814363196182494,0.03181100585822663,0.05914419455968545,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,-0.008010107348550316,-0.0234773276114333,-0.0030601138933214547
2023-02-23,-0.005141000717646211,0.5,4,0.8333333333333334,0.13325681529199432,0.002235044357274443,0.0269982645611024,0.08278474167167658,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.0031604924771703354,0.01125138206580277,0.012631740081645249
2023-03-02,0.017228162527989897,0.5,4,0.6666666666666666,0.13419245354186962,0.0006374567544014488,0.02894086333629568,0.022026183082174796,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,-0.012233732827257243,0.01443296283504609,0.04107480977130819
2023-03-09,-0.026078048616043174,0.5,4,1.0,0.1919909906606932,0.002162412978372515,0.028536431507395203,0.07577727361643401,ema,basic,regime_gated_full_quant,fallback_baseline,risk_off_regime,-0.04459953773910616,-0.03631886916711733,0.02883829121009273
2023-03-16,-0.0004148439085398686,0.5,4,1.0,0.17293601312440388,0.0007269177343432555,0.019533395728299523,0.03721409960942501,ema,basic,regime_gated_full_quant,fallback_baseline,bearish_spy_or_negative_market_momentum,0.004781272777208382,0.010679224240795364,0.011004351597452802
2023-03-23,-0.0022009722213724384,0.5,4,0.8571428571428571,0.1726874621732295,0.0009953994291083807,0.02456600590145331,0.04051938410751149,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,-0.00727981812734936,0.0004854417475228176,-0.014383213808080539
2023-03-30,0.008171632791291385,0.5,4,0.6666666666666666,0.12999426764726196,0.0005486062329319219,0.019402550898251266,0.028274953938214758,ema,basic,regime_gated_full_quant,fallback_baseline,insufficient_full_quant_edge,0.008925718385395628,0.003360352404979944,0.014328431809835167
